date,location,location_type,location_code,location_code_type,data_type,value
2020-04-15,New Hampshire,state,33,fips_code,deaths_total,32
2020-04-15,New Jersey,state,34,fips_code,cases_total,71030
2020-04-15,New Jersey,state,34,fips_code,deaths_total,3156
2020-04-15,New Mexico,state,35,fips_code,cases_total,1484
2020-04-15,New Mexico,state,35,fips_code,deaths_total,36
2020-04-15,New York,state,36,fips_code,cases_total,217130
2020-04-15,New York,state,36,fips_code,deaths_total,14937
2020-04-15,North Carolina,state,37,fips_code,cases_total,5123
2020-04-15,North Carolina,state,37,fips_code,deaths_total,128
2020-04-15,North Dakota,state,38,fips_code,cases_total,365
2020-04-15,North Dakota,state,38,fips_code,deaths_total,9
2020-04-15,Northern Mariana Islands,state,69,fips_code,cases_total,13
2020-04-15,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-04-15,Ohio,state,39,fips_code,cases_total,7791
2020-04-15,Ohio,state,39,fips_code,deaths_total,361
2020-04-15,Oklahoma,state,40,fips_code,cases_total,2263
2020-04-15,Oklahoma,state,40,fips_code,deaths_total,123
2020-04-15,Oregon,state,41,fips_code,cases_total,1663
2020-04-15,Oregon,state,41,fips_code,deaths_total,58
2020-04-15,Pennsylvania,state,42,fips_code,cases_total,26804
2020-04-15,Pennsylvania,state,42,fips_code,deaths_total,833
2020-04-15,Puerto Rico,state,72,fips_code,cases_total,974
2020-04-15,Puerto Rico,state,72,fips_code,deaths_total,51
2020-04-15,Rhode Island,state,44,fips_code,cases_total,3529
2020-04-15,Rhode Island,state,44,fips_code,deaths_total,87
2020-04-15,South Carolina,state,45,fips_code,cases_total,3656
2020-04-15,South Carolina,state,45,fips_code,deaths_total,107
2020-04-15,South Dakota,state,46,fips_code,cases_total,1167
2020-04-15,South Dakota,state,46,fips_code,deaths_total,6
2020-04-15,Tennessee,state,47,fips_code,cases_total,5864
2020-04-15,Tennessee,state,47,fips_code,deaths_total,135
2020-04-15,Texas,state,48,fips_code,cases_total,16106
2020-04-15,Texas,state,48,fips_code,deaths_total,395
2020-04-15,Utah,state,49,fips_code,cases_total,2549
2020-04-15,Utah,state,49,fips_code,deaths_total,20
2020-04-15,Vermont,state,50,fips_code,cases_total,759
2020-04-15,Vermont,state,50,fips_code,deaths_total,29
2020-04-15,Virgin Islands,state,78,fips_code,cases_total,51
2020-04-15,Virgin Islands,state,78,fips_code,deaths_total,1
2020-04-15,Virginia,state,51,fips_code,cases_total,6499
2020-04-15,Virginia,state,51,fips_code,deaths_total,195
2020-04-15,Washington,state,53,fips_code,cases_total,10783
2020-04-15,Washington,state,53,fips_code,deaths_total,572
2020-04-15,West Virginia,state,54,fips_code,cases_total,725
2020-04-15,West Virginia,state,54,fips_code,deaths_total,12
2020-04-15,Wisconsin,state,55,fips_code,cases_total,3721
2020-04-15,Wisconsin,state,55,fips_code,deaths_total,184
2020-04-15,Wyoming,state,56,fips_code,cases_total,392
2020-04-15,Wyoming,state,56,fips_code,deaths_total,2
2020-04-14,Alabama,state,01,fips_code,cases_total,3953
2020-04-14,Alabama,state,01,fips_code,deaths_total,114
2020-04-14,Alaska,state,02,fips_code,cases_total,283
2020-04-14,Alaska,state,02,fips_code,deaths_total,7
2020-04-14,Arizona,state,04,fips_code,cases_total,3806
2020-04-14,Arizona,state,04,fips_code,deaths_total,131
2020-04-14,Arkansas,state,05,fips_code,cases_total,1498
2020-04-14,Arkansas,state,05,fips_code,deaths_total,32
2020-04-14,California,state,06,fips_code,cases_total,25758
2020-04-14,California,state,06,fips_code,deaths_total,778
2020-04-14,Colorado,state,08,fips_code,cases_total,7941
2020-04-14,Colorado,state,08,fips_code,deaths_total,329
2020-04-14,Connecticut,state,09,fips_code,cases_total,13989
2020-04-14,Connecticut,state,09,fips_code,deaths_total,671
2020-04-14,Delaware,state,10,fips_code,cases_total,1926
2020-04-14,Delaware,state,10,fips_code,deaths_total,43
2020-04-14,District of Columbia,state,11,fips_code,cases_total,2058
2020-04-14,District of Columbia,state,11,fips_code,deaths_total,67
2020-04-14,Florida,state,12,fips_code,cases_total,21620
2020-04-14,Florida,state,12,fips_code,deaths_total,570
2020-04-14,Georgia,state,13,fips_code,cases_total,13913
2020-04-14,Georgia,state,13,fips_code,deaths_total,517
2020-04-14,Guam,state,66,fips_code,cases_total,721
2020-04-14,Guam,state,66,fips_code,deaths_total,6
2020-04-14,Hawaii,state,15,fips_code,cases_total,511
2020-04-14,Hawaii,state,15,fips_code,deaths_total,9
2020-04-14,Idaho,state,16,fips_code,cases_total,1538
2020-04-14,Idaho,state,16,fips_code,deaths_total,39
2020-04-14,Illinois,state,17,fips_code,cases_total,23247
2020-04-14,Illinois,state,17,fips_code,deaths_total,878
2020-04-14,Indiana,state,18,fips_code,cases_total,8527
2020-04-14,Indiana,state,18,fips_code,deaths_total,387
2020-04-14,Iowa,state,19,fips_code,cases_total,1899
2020-04-14,Iowa,state,19,fips_code,deaths_total,44
2020-04-14,Kansas,state,20,fips_code,cases_total,1438
2020-04-14,Kansas,state,20,fips_code,deaths_total,69
2020-04-14,Kentucky,state,21,fips_code,cases_total,2210
2020-04-14,Kentucky,state,21,fips_code,deaths_total,115
2020-04-14,Louisiana,state,22,fips_code,cases_total,21518
2020-04-14,Louisiana,state,22,fips_code,deaths_total,1013
2020-04-14,Maine,state,23,fips_code,cases_total,734
2020-04-14,Maine,state,23,fips_code,deaths_total,20
2020-04-14,Maryland,state,24,fips_code,cases_total,9472
2020-04-14,Maryland,state,24,fips_code,deaths_total,302
2020-04-14,Massachusetts,state,25,fips_code,cases_total,28163
2020-04-14,Massachusetts,state,25,fips_code,deaths_total,957
2020-04-14,Michigan,state,26,fips_code,cases_total,26844
2020-04-14,Michigan,state,26,fips_code,deaths_total,1766
2020-04-14,Minnesota,state,27,fips_code,cases_total,1695
2020-04-14,Minnesota,state,27,fips_code,deaths_total,79
2020-04-14,Mississippi,state,28,fips_code,cases_total,3087
2020-04-14,Mississippi,state,28,fips_code,deaths_total,111
2020-04-14,Missouri,state,29,fips_code,cases_total,4686
2020-04-14,Missouri,state,29,fips_code,deaths_total,151
2020-04-14,Montana,state,30,fips_code,cases_total,399
2020-04-14,Montana,state,30,fips_code,deaths_total,7
2020-04-14,Nebraska,state,31,fips_code,cases_total,930
2020-04-14,Nebraska,state,31,fips_code,deaths_total,21
2020-04-14,Nevada,state,32,fips_code,cases_total,3137
2020-04-14,Nevada,state,32,fips_code,deaths_total,130
2020-04-14,New Hampshire,state,33,fips_code,cases_total,1091
2020-04-14,New Hampshire,state,33,fips_code,deaths_total,27
2020-04-14,New Jersey,state,34,fips_code,cases_total,68824
2020-04-14,New Jersey,state,34,fips_code,deaths_total,2805
2020-04-14,New Mexico,state,35,fips_code,cases_total,1407
2020-04-14,New Mexico,state,35,fips_code,deaths_total,36
2020-04-14,New York,state,36,fips_code,cases_total,205375
2020-04-14,New York,state,36,fips_code,deaths_total,14001
2020-04-14,North Carolina,state,37,fips_code,cases_total,4992
2020-04-14,North Carolina,state,37,fips_code,deaths_total,116
2020-04-14,North Dakota,state,38,fips_code,cases_total,341
2020-04-14,North Dakota,state,38,fips_code,deaths_total,9
2020-04-14,Northern Mariana Islands,state,69,fips_code,cases_total,13
2020-04-14,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-04-14,Ohio,state,39,fips_code,cases_total,7280
2020-04-14,Ohio,state,39,fips_code,deaths_total,324
2020-04-14,Oklahoma,state,40,fips_code,cases_total,2184
2020-04-14,Oklahoma,state,40,fips_code,deaths_total,109
2020-04-14,Oregon,state,41,fips_code,cases_total,1633
2020-04-14,Oregon,state,41,fips_code,deaths_total,55
2020-04-14,Pennsylvania,state,42,fips_code,cases_total,25591
2020-04-14,Pennsylvania,state,42,fips_code,deaths_total,746
2020-04-14,Puerto Rico,state,72,fips_code,cases_total,923
2020-04-14,Puerto Rico,state,72,fips_code,deaths_total,45
2020-04-14,Rhode Island,state,44,fips_code,cases_total,3251
2020-04-14,Rhode Island,state,44,fips_code,deaths_total,80
2020-04-14,South Carolina,state,45,fips_code,cases_total,3553
2020-04-14,South Carolina,state,45,fips_code,deaths_total,97
2020-04-14,South Dakota,state,46,fips_code,cases_total,987
2020-04-14,South Dakota,state,46,fips_code,deaths_total,6
2020-04-14,Tennessee,state,47,fips_code,cases_total,5654
2020-04-14,Tennessee,state,47,fips_code,deaths_total,123
2020-04-14,Texas,state,48,fips_code,cases_total,15303
2020-04-14,Texas,state,48,fips_code,deaths_total,365
2020-04-14,Utah,state,49,fips_code,cases_total,2420
2020-04-14,Utah,state,49,fips_code,deaths_total,19
2020-04-14,Vermont,state,50,fips_code,cases_total,752
2020-04-14,Vermont,state,50,fips_code,deaths_total,28
2020-04-14,Virgin Islands,state,78,fips_code,cases_total,51
2020-04-14,Virgin Islands,state,78,fips_code,deaths_total,1
2020-04-14,Virginia,state,51,fips_code,cases_total,6170
2020-04-14,Virginia,state,51,fips_code,deaths_total,154
2020-04-14,Washington,state,53,fips_code,cases_total,10694
2020-04-14,Washington,state,53,fips_code,deaths_total,552
2020-04-14,West Virginia,state,54,fips_code,cases_total,697
2020-04-14,West Virginia,state,54,fips_code,deaths_total,10
2020-04-14,Wisconsin,state,55,fips_code,cases_total,3555
2020-04-14,Wisconsin,state,55,fips_code,deaths_total,172
2020-04-14,Wyoming,state,56,fips_code,cases_total,373
2020-04-14,Wyoming,state,56,fips_code,deaths_total,1
2020-04-13,Alabama,state,01,fips_code,cases_total,3805
2020-04-13,Alabama,state,01,fips_code,deaths_total,104
2020-04-13,Alaska,state,02,fips_code,cases_total,275
2020-04-13,Alaska,state,02,fips_code,deaths_total,6
2020-04-13,Arizona,state,04,fips_code,cases_total,3702
2020-04-13,Arizona,state,04,fips_code,deaths_total,122
2020-04-13,Arkansas,state,05,fips_code,cases_total,1475
2020-04-13,Arkansas,state,05,fips_code,deaths_total,30
2020-04-13,California,state,06,fips_code,cases_total,24334
2020-04-13,California,state,06,fips_code,deaths_total,725
2020-04-13,Colorado,state,08,fips_code,cases_total,7691
2020-04-13,Colorado,state,08,fips_code,deaths_total,308
2020-04-13,Connecticut,state,09,fips_code,cases_total,13381
2020-04-13,Connecticut,state,09,fips_code,deaths_total,602
2020-04-13,Delaware,state,10,fips_code,cases_total,1761
2020-04-13,Delaware,state,10,fips_code,deaths_total,41
2020-04-13,District of Columbia,state,11,fips_code,cases_total,1955
2020-04-13,District of Columbia,state,11,fips_code,deaths_total,52
2020-04-13,Florida,state,12,fips_code,cases_total,21011
2020-04-13,Florida,state,12,fips_code,deaths_total,498
2020-04-13,Georgia,state,13,fips_code,cases_total,13125
2020-04-13,Georgia,state,13,fips_code,deaths_total,479
2020-04-13,Guam,state,66,fips_code,cases_total,719
2020-04-13,Guam,state,66,fips_code,deaths_total,6
2020-04-13,Hawaii,state,15,fips_code,cases_total,502
2020-04-13,Hawaii,state,15,fips_code,deaths_total,9
2020-04-13,Idaho,state,16,fips_code,cases_total,1499
2020-04-13,Idaho,state,16,fips_code,deaths_total,33
2020-04-13,Illinois,state,17,fips_code,cases_total,22025
2020-04-13,Illinois,state,17,fips_code,deaths_total,800
2020-04-13,Indiana,state,18,fips_code,cases_total,8236
2020-04-13,Indiana,state,18,fips_code,deaths_total,350
2020-04-13,Iowa,state,19,fips_code,cases_total,1710
2020-04-13,Iowa,state,19,fips_code,deaths_total,44
2020-04-13,Kansas,state,20,fips_code,cases_total,1382
2020-04-13,Kansas,state,20,fips_code,deaths_total,63
2020-04-13,Kentucky,state,21,fips_code,cases_total,2048
2020-04-13,Kentucky,state,21,fips_code,deaths_total,106
2020-04-13,Louisiana,state,22,fips_code,cases_total,21016
2020-04-13,Louisiana,state,22,fips_code,deaths_total,884
2020-04-13,Maine,state,23,fips_code,cases_total,698
2020-04-13,Maine,state,23,fips_code,deaths_total,19
2020-04-13,Maryland,state,24,fips_code,cases_total,8936
2020-04-13,Maryland,state,24,fips_code,deaths_total,262
2020-04-13,Massachusetts,state,25,fips_code,cases_total,26867
2020-04-13,Massachusetts,state,25,fips_code,deaths_total,844
2020-04-13,Michigan,state,26,fips_code,cases_total,25487
2020-04-13,Michigan,state,26,fips_code,deaths_total,1601
2020-04-13,Minnesota,state,27,fips_code,cases_total,1650
2020-04-13,Minnesota,state,27,fips_code,deaths_total,70
2020-04-13,Mississippi,state,28,fips_code,cases_total,2942
2020-04-13,Mississippi,state,28,fips_code,deaths_total,98
2020-04-13,Missouri,state,29,fips_code,cases_total,4388
2020-04-13,Missouri,state,29,fips_code,deaths_total,136
2020-04-13,Montana,state,30,fips_code,cases_total,394
2020-04-13,Montana,state,30,fips_code,deaths_total,7
2020-04-13,Nebraska,state,31,fips_code,cases_total,870
2020-04-13,Nebraska,state,31,fips_code,deaths_total,19
2020-04-13,Nevada,state,32,fips_code,cases_total,3036
2020-04-13,Nevada,state,32,fips_code,deaths_total,114
2020-04-13,New Hampshire,state,33,fips_code,cases_total,1020
2020-04-13,New Hampshire,state,33,fips_code,deaths_total,23
2020-04-13,New Jersey,state,34,fips_code,cases_total,64584
2020-04-13,New Jersey,state,34,fips_code,deaths_total,2443
2020-04-13,New Mexico,state,35,fips_code,cases_total,1345
2020-04-13,New Mexico,state,35,fips_code,deaths_total,31
2020-04-13,New York,state,36,fips_code,cases_total,197973
2020-04-13,New York,state,36,fips_code,deaths_total,12998
2020-04-13,North Carolina,state,37,fips_code,cases_total,4788
2020-04-13,North Carolina,state,37,fips_code,deaths_total,91
2020-04-13,North Dakota,state,38,fips_code,cases_total,331
2020-04-13,North Dakota,state,38,fips_code,deaths_total,9
2020-04-13,Northern Mariana Islands,state,69,fips_code,cases_total,11
2020-04-13,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-04-13,Ohio,state,39,fips_code,cases_total,6975
2020-04-13,Ohio,state,39,fips_code,deaths_total,274
2020-04-13,Oklahoma,state,40,fips_code,cases_total,2069
2020-04-13,Oklahoma,state,40,fips_code,deaths_total,98
2020-04-13,Oregon,state,41,fips_code,cases_total,1584
2020-04-13,Oregon,state,41,fips_code,deaths_total,53
2020-04-13,Pennsylvania,state,42,fips_code,cases_total,24295
2020-04-13,Pennsylvania,state,42,fips_code,deaths_total,563
2020-04-13,Puerto Rico,state,72,fips_code,cases_total,903
2020-04-13,Puerto Rico,state,72,fips_code,deaths_total,45
2020-04-13,Rhode Island,state,44,fips_code,cases_total,2976
2020-04-13,Rhode Island,state,44,fips_code,deaths_total,73
2020-04-13,South Carolina,state,45,fips_code,cases_total,3439
2020-04-13,South Carolina,state,45,fips_code,deaths_total,87
2020-04-13,South Dakota,state,46,fips_code,cases_total,867
2020-04-13,South Dakota,state,46,fips_code,deaths_total,6
2020-04-13,Tennessee,state,47,fips_code,cases_total,5483
2020-04-13,Tennessee,state,47,fips_code,deaths_total,114
2020-04-13,Texas,state,48,fips_code,cases_total,14487
2020-04-13,Texas,state,48,fips_code,deaths_total,320
2020-04-13,Utah,state,49,fips_code,cases_total,2368
2020-04-13,Utah,state,49,fips_code,deaths_total,18
2020-04-13,Vermont,state,50,fips_code,cases_total,748
2020-04-13,Vermont,state,50,fips_code,deaths_total,27
2020-04-13,Virgin Islands,state,78,fips_code,cases_total,51
2020-04-13,Virgin Islands,state,78,fips_code,deaths_total,1
2020-04-13,Virginia,state,51,fips_code,cases_total,5746
2020-04-13,Virginia,state,51,fips_code,deaths_total,149
2020-04-13,Washington,state,53,fips_code,cases_total,10538
2020-04-13,Washington,state,53,fips_code,deaths_total,525
2020-04-13,West Virginia,state,54,fips_code,cases_total,638
2020-04-13,West Virginia,state,54,fips_code,deaths_total,9
2020-04-13,Wisconsin,state,55,fips_code,cases_total,3428
2020-04-13,Wisconsin,state,55,fips_code,deaths_total,155
2020-04-13,Wyoming,state,56,fips_code,cases_total,373
2020-04-13,Wyoming,state,56,fips_code,deaths_total,1
2020-04-12,Alabama,state,01,fips_code,cases_total,3583
2020-04-12,Alabama,state,01,fips_code,deaths_total,93
2020-04-12,Alaska,state,02,fips_code,cases_total,270
2020-04-12,Alaska,state,02,fips_code,deaths_total,6
2020-04-12,Arizona,state,04,fips_code,cases_total,3539
2020-04-12,Arizona,state,04,fips_code,deaths_total,117
2020-04-12,Arkansas,state,05,fips_code,cases_total,1280
2020-04-12,Arkansas,state,05,fips_code,deaths_total,27
2020-04-12,California,state,06,fips_code,cases_total,23323
2020-04-12,California,state,06,fips_code,deaths_total,676
2020-04-12,Colorado,state,08,fips_code,cases_total,7303
2020-04-12,Colorado,state,08,fips_code,deaths_total,290
2020-04-12,Connecticut,state,09,fips_code,cases_total,12035
2020-04-12,Connecticut,state,09,fips_code,deaths_total,554
2020-04-12,Delaware,state,10,fips_code,cases_total,1625
2020-04-12,Delaware,state,10,fips_code,deaths_total,35
2020-04-12,District of Columbia,state,11,fips_code,cases_total,1875
2020-04-12,District of Columbia,state,11,fips_code,deaths_total,50
2020-04-12,Florida,state,12,fips_code,cases_total,19855
2020-04-12,Florida,state,12,fips_code,deaths_total,460
2020-04-12,Georgia,state,13,fips_code,cases_total,12103
2020-04-12,Georgia,state,13,fips_code,deaths_total,438
2020-04-12,Guam,state,66,fips_code,cases_total,716
2020-04-12,Guam,state,66,fips_code,deaths_total,5
2020-04-12,Hawaii,state,15,fips_code,cases_total,497
2020-04-12,Hawaii,state,15,fips_code,deaths_total,9
2020-04-12,Idaho,state,16,fips_code,cases_total,1457
2020-04-12,Idaho,state,16,fips_code,deaths_total,27
2020-04-12,Illinois,state,17,fips_code,cases_total,20852
2020-04-12,Illinois,state,17,fips_code,deaths_total,727
2020-04-12,Indiana,state,18,fips_code,cases_total,7928
2020-04-12,Indiana,state,18,fips_code,deaths_total,343
2020-04-12,Iowa,state,19,fips_code,cases_total,1587
2020-04-12,Iowa,state,19,fips_code,deaths_total,41
2020-04-12,Kansas,state,20,fips_code,cases_total,1337
2020-04-12,Kansas,state,20,fips_code,deaths_total,56
2020-04-12,Kentucky,state,21,fips_code,cases_total,1963
2020-04-12,Kentucky,state,21,fips_code,deaths_total,98
2020-04-12,Louisiana,state,22,fips_code,cases_total,20595
2020-04-12,Louisiana,state,22,fips_code,deaths_total,840
2020-04-12,Maine,state,23,fips_code,cases_total,633
2020-04-12,Maine,state,23,fips_code,deaths_total,19
2020-04-12,Maryland,state,24,fips_code,cases_total,8225
2020-04-12,Maryland,state,24,fips_code,deaths_total,236
2020-04-12,Massachusetts,state,25,fips_code,cases_total,25475
2020-04-12,Massachusetts,state,25,fips_code,deaths_total,756
2020-04-12,Michigan,state,26,fips_code,cases_total,24494
2020-04-12,Michigan,state,26,fips_code,deaths_total,1486
2020-04-12,Minnesota,state,27,fips_code,cases_total,1621
2020-04-12,Minnesota,state,27,fips_code,deaths_total,70
2020-04-12,Mississippi,state,28,fips_code,cases_total,2781
2020-04-12,Mississippi,state,28,fips_code,deaths_total,96
2020-04-12,Missouri,state,29,fips_code,cases_total,4160
2020-04-12,Missouri,state,29,fips_code,deaths_total,116
2020-04-12,Montana,state,30,fips_code,cases_total,387
2020-04-12,Montana,state,30,fips_code,deaths_total,6
2020-04-12,Nebraska,state,31,fips_code,cases_total,805
2020-04-12,Nebraska,state,31,fips_code,deaths_total,18
2020-04-12,Nevada,state,32,fips_code,cases_total,2860
2020-04-12,Nevada,state,32,fips_code,deaths_total,113
2020-04-12,New Hampshire,state,33,fips_code,cases_total,985
2020-04-12,New Hampshire,state,33,fips_code,deaths_total,23
2020-04-12,New Jersey,state,34,fips_code,cases_total,61850
2020-04-12,New Jersey,state,34,fips_code,deaths_total,2350
2020-04-12,New Mexico,state,35,fips_code,cases_total,1245
2020-04-12,New Mexico,state,35,fips_code,deaths_total,26
2020-04-12,New York,state,36,fips_code,cases_total,191425
2020-04-12,New York,state,36,fips_code,deaths_total,12116
2020-04-12,North Carolina,state,37,fips_code,cases_total,4520
2020-04-12,North Carolina,state,37,fips_code,deaths_total,86
2020-04-12,North Dakota,state,38,fips_code,cases_total,308
2020-04-12,North Dakota,state,38,fips_code,deaths_total,8
2020-04-12,Northern Mariana Islands,state,69,fips_code,cases_total,11
2020-04-12,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-04-12,Ohio,state,39,fips_code,cases_total,6605
2020-04-12,Ohio,state,39,fips_code,deaths_total,253
2020-04-12,Oklahoma,state,40,fips_code,cases_total,1970
2020-04-12,Oklahoma,state,40,fips_code,deaths_total,96
2020-04-12,Oregon,state,41,fips_code,cases_total,1527
2020-04-12,Oregon,state,41,fips_code,deaths_total,52
2020-04-12,Pennsylvania,state,42,fips_code,cases_total,22955
2020-04-12,Pennsylvania,state,42,fips_code,deaths_total,525
2020-04-12,Puerto Rico,state,72,fips_code,cases_total,897
2020-04-12,Puerto Rico,state,72,fips_code,deaths_total,44
2020-04-12,Rhode Island,state,44,fips_code,cases_total,2665
2020-04-12,Rhode Island,state,44,fips_code,deaths_total,63
2020-04-12,South Carolina,state,45,fips_code,cases_total,3319
2020-04-12,South Carolina,state,45,fips_code,deaths_total,82
2020-04-12,South Dakota,state,46,fips_code,cases_total,729
2020-04-12,South Dakota,state,46,fips_code,deaths_total,6
2020-04-12,Tennessee,state,47,fips_code,cases_total,5144
2020-04-12,Tennessee,state,47,fips_code,deaths_total,107
2020-04-12,Texas,state,48,fips_code,cases_total,13776
2020-04-12,Texas,state,48,fips_code,deaths_total,288
2020-04-12,Utah,state,49,fips_code,cases_total,2305
2020-04-12,Utah,state,49,fips_code,deaths_total,18
2020-04-12,Vermont,state,50,fips_code,cases_total,727
2020-04-12,Vermont,state,50,fips_code,deaths_total,26
2020-04-12,Virgin Islands,state,78,fips_code,cases_total,51
2020-04-12,Virgin Islands,state,78,fips_code,deaths_total,1
2020-04-12,Virginia,state,51,fips_code,cases_total,5273
2020-04-12,Virginia,state,51,fips_code,deaths_total,141
2020-04-12,Washington,state,53,fips_code,cases_total,10411
2020-04-12,Washington,state,53,fips_code,deaths_total,511
2020-04-12,West Virginia,state,54,fips_code,cases_total,615
2020-04-12,West Virginia,state,54,fips_code,deaths_total,8
2020-04-12,Wisconsin,state,55,fips_code,cases_total,3341
2020-04-12,Wisconsin,state,55,fips_code,deaths_total,145
2020-04-12,Wyoming,state,56,fips_code,cases_total,364
2020-04-12,Wyoming,state,56,fips_code,deaths_total,0
2020-04-11,Alabama,state,01,fips_code,cases_total,3262
2020-04-11,Alabama,state,01,fips_code,deaths_total,93
2020-04-11,Alaska,state,02,fips_code,cases_total,255
2020-04-11,Alaska,state,02,fips_code,deaths_total,6
2020-04-11,Arizona,state,04,fips_code,cases_total,3393
2020-04-11,Arizona,state,04,fips_code,deaths_total,112
2020-04-11,Arkansas,state,05,fips_code,cases_total,1228
2020-04-11,Arkansas,state,05,fips_code,deaths_total,25
2020-04-11,California,state,06,fips_code,cases_total,22421
2020-04-11,California,state,06,fips_code,deaths_total,632
2020-04-11,Colorado,state,08,fips_code,cases_total,6893
2020-04-11,Colorado,state,08,fips_code,deaths_total,274
2020-04-11,Connecticut,state,09,fips_code,cases_total,11510
2020-04-11,Connecticut,state,09,fips_code,deaths_total,494
2020-04-11,Delaware,state,10,fips_code,cases_total,1479
2020-04-11,Delaware,state,10,fips_code,deaths_total,33
2020-04-11,District of Columbia,state,11,fips_code,cases_total,1778
2020-04-11,District of Columbia,state,11,fips_code,deaths_total,47
2020-04-11,Florida,state,12,fips_code,cases_total,18978
2020-04-11,Florida,state,12,fips_code,deaths_total,445
2020-04-11,Georgia,state,13,fips_code,cases_total,12261
2020-04-11,Georgia,state,13,fips_code,deaths_total,432
2020-04-11,Guam,state,66,fips_code,cases_total,681
2020-04-11,Guam,state,66,fips_code,deaths_total,5
2020-04-11,Hawaii,state,15,fips_code,cases_total,484
2020-04-11,Hawaii,state,15,fips_code,deaths_total,8
2020-04-11,Idaho,state,16,fips_code,cases_total,1438
2020-04-11,Idaho,state,16,fips_code,deaths_total,27
2020-04-11,Illinois,state,17,fips_code,cases_total,19180
2020-04-11,Illinois,state,17,fips_code,deaths_total,682
2020-04-11,Indiana,state,18,fips_code,cases_total,7435
2020-04-11,Indiana,state,18,fips_code,deaths_total,330
2020-04-11,Iowa,state,19,fips_code,cases_total,1510
2020-04-11,Iowa,state,19,fips_code,deaths_total,34
2020-04-11,Kansas,state,20,fips_code,cases_total,1282
2020-04-11,Kansas,state,20,fips_code,deaths_total,55
2020-04-11,Kentucky,state,21,fips_code,cases_total,1851
2020-04-11,Kentucky,state,21,fips_code,deaths_total,94
2020-04-11,Louisiana,state,22,fips_code,cases_total,20014
2020-04-11,Louisiana,state,22,fips_code,deaths_total,806
2020-04-11,Maine,state,23,fips_code,cases_total,616
2020-04-11,Maine,state,23,fips_code,deaths_total,19
2020-04-11,Maryland,state,24,fips_code,cases_total,7694
2020-04-11,Maryland,state,24,fips_code,deaths_total,207
2020-04-11,Massachusetts,state,25,fips_code,cases_total,22860
2020-04-11,Massachusetts,state,25,fips_code,deaths_total,686
2020-04-11,Michigan,state,26,fips_code,cases_total,23853
2020-04-11,Michigan,state,26,fips_code,deaths_total,1391
2020-04-11,Minnesota,state,27,fips_code,cases_total,1427
2020-04-11,Minnesota,state,27,fips_code,deaths_total,64
2020-04-11,Mississippi,state,28,fips_code,cases_total,2642
2020-04-11,Mississippi,state,28,fips_code,deaths_total,93
2020-04-11,Missouri,state,29,fips_code,cases_total,4024
2020-04-11,Missouri,state,29,fips_code,deaths_total,116
2020-04-11,Montana,state,30,fips_code,cases_total,377
2020-04-11,Montana,state,30,fips_code,deaths_total,6
2020-04-11,Nebraska,state,31,fips_code,cases_total,718
2020-04-11,Nebraska,state,31,fips_code,deaths_total,18
2020-04-11,Nevada,state,32,fips_code,cases_total,2720
2020-04-11,Nevada,state,32,fips_code,deaths_total,111
2020-04-11,New Hampshire,state,33,fips_code,cases_total,929
2020-04-11,New Hampshire,state,33,fips_code,deaths_total,23
2020-04-11,New Jersey,state,34,fips_code,cases_total,58151
2020-04-11,New Jersey,state,34,fips_code,deaths_total,2183
2020-04-11,New Mexico,state,35,fips_code,cases_total,1174
2020-04-11,New Mexico,state,35,fips_code,deaths_total,20
2020-04-11,New York,state,36,fips_code,cases_total,182990
2020-04-11,New York,state,36,fips_code,deaths_total,11159
2020-04-11,North Carolina,state,37,fips_code,cases_total,4310
2020-04-11,North Carolina,state,37,fips_code,deaths_total,86
2020-04-11,North Dakota,state,38,fips_code,cases_total,293
2020-04-11,North Dakota,state,38,fips_code,deaths_total,7
2020-04-11,Northern Mariana Islands,state,69,fips_code,cases_total,11
2020-04-11,Northern Mariana Islands,state,69,fips_code,deaths_total,2
2020-04-11,Ohio,state,39,fips_code,cases_total,6251
2020-04-11,Ohio,state,39,fips_code,deaths_total,247
2020-04-11,Oklahoma,state,40,fips_code,cases_total,1868
2020-04-11,Oklahoma,state,40,fips_code,deaths_total,93
2020-04-11,Oregon,state,41,fips_code,cases_total,1447
2020-04-11,Oregon,state,41,fips_code,deaths_total,51
2020-04-11,Pennsylvania,state,42,fips_code,cases_total,21774
2020-04-11,Pennsylvania,state,42,fips_code,deaths_total,515
2020-04-11,Puerto Rico,state,72,fips_code,cases_total,788
2020-04-11,Puerto Rico,state,72,fips_code,deaths_total,42
2020-04-11,Rhode Island,state,44,fips_code,cases_total,2349
2020-04-11,Rhode Island,state,44,fips_code,deaths_total,56
2020-04-11,South Carolina,state,45,fips_code,cases_total,3207
2020-04-11,South Carolina,state,45,fips_code,deaths_total,80
2020-04-11,South Dakota,state,46,fips_code,cases_total,626
2020-04-11,South Dakota,state,46,fips_code,deaths_total,6
2020-04-11,Tennessee,state,47,fips_code,cases_total,4983
2020-04-11,Tennessee,state,47,fips_code,deaths_total,107
2020-04-11,Texas,state,48,fips_code,cases_total,13208
2020-04-11,Texas,state,48,fips_code,deaths_total,265
